SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_ONS_CODE,SUB_ICB_LOCATION_NAME,ICB_ONS_CODE,ICB_NAME,REGION_ONS_CODE,REGION_NAME,APPOINTMENT_MONTH,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUN2024,Unknown,Unknown,Unknown,1 Day,8
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUN2024,Unknown,Unknown,Unknown,15  to 21 Days,27
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUN2024,Unknown,Unknown,Unknown,2 to 7 Days,55
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUN2024,Unknown,Unknown,Unknown,22  to 28 Days,42
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUN2024,Unknown,Unknown,Unknown,8  to 14 Days,50
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUN2024,Unknown,Unknown,Unknown,More than 28 Days,43
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUN2024,Unknown,Unknown,Unknown,Same Day,68
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUN2024,Unknown,Unknown,Unknown,Unknown / Data Quality,1
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Face-to-Face,1 Day,2846
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Face-to-Face,15  to 21 Days,2053
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Face-to-Face,2 to 7 Days,6315
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Face-to-Face,22  to 28 Days,2070
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Face-to-Face,8  to 14 Days,4525
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Face-to-Face,More than 28 Days,986
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Face-to-Face,Same Day,30698
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Face-to-Face,Unknown / Data Quality,52
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Home Visit,1 Day,6
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Home Visit,15  to 21 Days,2
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Home Visit,2 to 7 Days,8
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Home Visit,8  to 14 Days,6
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Home Visit,Same Day,99
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Home Visit,Unknown / Data Quality,2
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Telephone,1 Day,983
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Telephone,15  to 21 Days,650
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Telephone,2 to 7 Days,2042
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Telephone,22  to 28 Days,593
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Telephone,8  to 14 Days,1564
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Telephone,More than 28 Days,248
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Telephone,Same Day,6995
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Telephone,Unknown / Data Quality,2
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Unknown,2 to 7 Days,1
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Unknown,8  to 14 Days,2
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Unknown,Same Day,5
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Video/Online,1 Day,512
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Video/Online,15  to 21 Days,10
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Video/Online,2 to 7 Days,178
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Video/Online,22  to 28 Days,10
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Video/Online,8  to 14 Days,54
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Video/Online,More than 28 Days,5
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,GP,Video/Online,Same Day,1022
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Face-to-Face,1 Day,3550
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,5716
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,12252
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,3823
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,9567
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Face-to-Face,More than 28 Days,1956
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Face-to-Face,Same Day,14728
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Face-to-Face,Unknown / Data Quality,10
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Home Visit,1 Day,40
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Home Visit,2 to 7 Days,47
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Home Visit,8  to 14 Days,8
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Home Visit,More than 28 Days,8
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Home Visit,Same Day,326
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Telephone,1 Day,1322
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Telephone,15  to 21 Days,617
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Telephone,2 to 7 Days,1787
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Telephone,22  to 28 Days,376
07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,E40000007,East of England,JUL2024,Attended,Other Practice staff,Telephone,8  to 14 Days,1439
